site,date,bike,ped
5001_WB,2021-12-14,3,0,3
5001_WB,2021-12-13,11,0,11
5001_WB,2021-12-12,5,0,5
5001_WB,2021-12-11,3,0,3
5001_WB,2021-12-10,3,0,3
5001_WB,2021-12-09,6,0,6
5001_WB,2021-12-08,2,0,2
5001_WB,2021-12-07,3,0,3
5001_WB,2021-12-06,7,0,7
5001_WB,2021-12-05,9,0,9
5001_WB,2021-12-04,1,0,1
5001_WB,2021-12-03,7,0,7
5001_WB,2021-12-02,7,0,7
5001_WB,2021-12-01,6,0,6
5001_WB,2021-11-30,7,0,7
5001_WB,2021-11-29,4,0,4
5001_WB,2021-11-28,3,0,3
5001_WB,2021-11-27,5,0,5
5001_WB,2021-11-26,0,0,0
5001_WB,2021-11-25,9,0,9
5001_WB,2021-11-24,13,0,13
5001_WB,2021-11-23,7,0,7
5001_WB,2021-11-22,4,0,4
5001_WB,2021-11-21,13,0,13
5001_WB,2021-11-20,9,0,9
5001_WB,2021-11-19,5,0,5
5001_WB,2021-11-18,28,0,28
5001_WB,2021-11-17,11,0,11
5001_WB,2021-11-16,10,0,10
5001_WB,2021-11-15,11,0,11
5001_WB,2021-11-14,23,0,23
5001_WB,2021-11-13,25,0,25
5001_WB,2021-11-12,4,0,4
5001_WB,2021-11-11,15,0,15
5001_WB,2021-11-10,14,0,14
5001_WB,2021-11-09,30,0,30
5001_WB,2021-11-08,11,0,11
5001_WB,2021-11-07,15,0,15
5001_WB,2021-11-06,25,0,25
5001_WB,2021-11-05,5,0,5
5001_WB,2021-11-04,18,0,18
5001_WB,2021-11-03,17,0,17
5001_WB,2021-11-02,11,0,11
5001_WB,2021-11-01,21,0,21
5001_WB,2021-10-31,36,0,36
5001_WB,2021-10-30,4,0,4
5001_WB,2021-10-29,13,0,13
5001_WB,2021-10-28,11,0,11
5001_WB,2021-10-27,1,0,1
5001_WB,2021-10-26,0,0,0
5001_WB,2021-10-25,8,0,8
5001_WB,2021-10-24,37,0,37
5001_WB,2021-10-23,43,0,43
5001_WB,2021-10-22,32,0,32
5001_WB,2021-10-21,43,0,43
5001_WB,2021-10-20,52,0,52
5001_WB,2021-10-19,15,0,15
5001_WB,2021-10-18,14,0,14
5001_WB,2021-10-17,42,0,42
5001_WB,2021-10-16,17,0,17
5001_WB,2021-10-15,34,0,34
5001_WB,2021-10-14,22,0,22
5001_WB,2021-10-13,37,0,37
5001_WB,2021-10-12,29,0,29
5001_WB,2021-10-11,80,0,80
5001_WB,2021-10-10,14,0,14
5001_WB,2021-10-09,28,0,28
5001_WB,2021-10-08,41,0,41
5001_WB,2021-10-07,38,0,38
5001_WB,2021-10-06,40,0,40
5001_WB,2021-10-05,15,0,15
5001_WB,2021-10-04,2,0,2
5001_WB,2021-10-03,52,0,52
5001_WB,2021-10-02,66,0,66
5001_WB,2021-10-01,29,0,29
5001_WB,2021-09-30,24,0,24
5001_WB,2021-09-29,38,0,38
5001_WB,2021-09-28,17,0,17
5001_WB,2021-09-27,42,0,42
5001_WB,2021-09-26,97,0,97
5001_WB,2021-09-25,35,0,35
5001_WB,2021-09-24,22,0,22
5001_WB,2021-09-23,42,0,42
5001_WB,2021-09-22,22,0,22
5001_WB,2021-09-21,34,0,34
5001_WB,2021-09-20,47,0,47
5001_WB,2021-09-19,92,0,92
5001_WB,2021-09-18,40,0,40
5001_WB,2021-09-17,16,0,16
5001_WB,2021-09-16,11,0,11
5001_WB,2021-09-15,47,0,47
5001_WB,2021-09-14,32,0,32
5001_WB,2021-09-13,66,0,66
5001_WB,2021-09-12,68,0,68
5001_WB,2021-09-11,93,0,93
5001_WB,2021-09-10,62,0,62
5001_WB,2021-09-09,5,0,5
5001_WB,2021-09-08,67,0,67
5001_WB,2021-09-07,39,0,39
5001_WB,2021-09-06,130,0,130
5001_WB,2021-09-05,18,0,18
5001_WB,2021-09-04,117,0,117
5001_WB,2021-09-03,48,0,48
5001_WB,2021-09-02,49,0,49
5001_WB,2021-09-01,12,0,12
5001_WB,2021-08-31,49,0,49
5001_WB,2021-08-30,62,0,62
5001_WB,2021-08-29,41,0,41
5001_WB,2021-08-28,104,0,104
5001_WB,2021-08-27,33,0,33
5001_WB,2021-08-26,42,0,42
5001_WB,2021-08-25,50,0,50
5001_WB,2021-08-24,99,0,99
5001_WB,2021-08-23,38,0,38
5001_WB,2021-08-22,13,0,13
5001_WB,2021-08-21,63,0,63
5001_WB,2021-08-20,50,0,50
5001_WB,2021-08-19,25,0,25
5001_WB,2021-08-18,89,0,89
5001_WB,2021-08-17,69,0,69
5001_WB,2021-08-16,67,0,67
5001_WB,2021-08-15,119,0,119
5001_WB,2021-08-14,50,0,50
5001_WB,2021-08-13,42,0,42
5001_WB,2021-08-12,35,0,35
5001_WB,2021-08-11,41,0,41
5001_WB,2021-08-10,46,0,46
5001_WB,2021-08-09,27,0,27
5001_WB,2021-08-08,68,0,68
5001_WB,2021-08-07,77,0,77
5001_WB,2021-08-06,47,0,47
5001_WB,2021-08-05,4,0,4
5001_WB,2021-08-04,28,0,28
5001_WB,2021-08-03,52,0,52
5001_WB,2021-08-02,49,0,49
5001_WB,2021-08-01,88,0,88
5001_WB,2021-07-31,90,0,90
5001_WB,2021-07-30,53,0,53
5001_WB,2021-07-29,63,0,63
5001_WB,2021-07-28,47,0,47
5001_WB,2021-07-27,54,0,54
5001_WB,2021-07-26,47,0,47
5001_WB,2021-07-25,25,0,25
5001_WB,2021-07-24,99,0,99
5001_WB,2021-07-23,70,0,70
5001_WB,2021-07-22,70,0,70
5001_WB,2021-07-21,62,0,62
5001_WB,2021-07-20,45,0,45
5001_WB,2021-07-19,17,0,17
5001_WB,2021-07-18,95,0,95
5001_WB,2021-07-17,62,0,62
5001_WB,2021-07-16,45,0,45
5001_WB,2021-07-15,56,0,56
5001_WB,2021-07-14,44,0,44
5001_WB,2021-07-13,26,0,26
5001_WB,2021-07-12,26,0,26
5001_WB,2021-07-11,69,0,69
5001_WB,2021-07-10,38,0,38
5001_WB,2021-07-09,28,0,28
5001_WB,2021-07-08,30,0,30
5001_WB,2021-07-07,66,0,66
5001_WB,2021-07-06,50,0,50
5001_WB,2021-07-05,61,0,61
5001_WB,2021-07-04,31,0,31
5001_WB,2021-07-03,10,0,10
5001_WB,2021-07-02,15,0,15
5001_WB,2021-07-01,23,0,23
5001_WB,2021-06-30,46,0,46
5001_WB,2021-06-29,34,0,34
5001_WB,2021-06-28,49,0,49
5001_WB,2021-06-27,93,0,93
5001_WB,2021-06-26,40,0,40
5001_WB,2021-06-25,25,0,25
5001_WB,2021-06-24,50,0,50
5001_WB,2021-06-23,63,0,63
5001_WB,2021-06-22,24,0,24
5001_WB,2021-06-21,30,0,30
5001_WB,2021-06-20,77,0,77
5001_WB,2021-06-19,52,0,52
5001_WB,2021-06-18,67,0,67
5001_WB,2021-06-17,69,0,69
5001_WB,2021-06-16,72,0,72
5001_WB,2021-06-15,51,0,51
5001_WB,2021-06-14,13,0,13
5001_WB,2021-06-13,131,0,131
5001_WB,2021-06-12,34,0,34
5001_WB,2021-06-11,21,0,21
5001_WB,2021-06-10,72,0,72
5001_WB,2021-06-09,54,0,54
5001_WB,2021-06-08,38,0,38
5001_WB,2021-06-07,79,0,79
5001_WB,2021-06-06,76,0,76
5001_WB,2021-06-05,88,0,88
5001_WB,2021-06-04,12,0,12
5001_WB,2021-06-03,7,0,7
5001_WB,2021-06-02,48,0,48
5001_WB,2021-06-01,45,0,45
5001_WB,2021-05-31,19,0,19
5001_WB,2021-05-30,1,0,1
5001_WB,2021-05-29,5,0,5
5001_WB,2021-05-28,21,0,21
5001_WB,2021-05-27,47,0,47
5001_WB,2021-05-26,42,0,42
5001_WB,2021-05-25,27,0,27
5001_WB,2021-05-24,43,0,43
5003,2023-08-11,1333,367,1700
5003,2023-08-10,1414,343,1757
5003,2023-08-09,1420,308,1728
5003,2023-08-08,483,211,694
5003,2023-08-07,1104,282,1386
5003,2023-08-06,1257,328,1585
5003,2023-08-05,1430,294,1724
5003,2023-08-04,1245,282,1527
5003,2023-08-03,1323,299,1622
5003,2023-08-02,1375,307,1682
5003,2023-08-01,1372,357,1729
5003,2023-07-31,1101,318,1419
5003,2023-07-30,1741,508,2249
5003,2023-07-29,1094,254,1348
5003,2023-07-28,993,253,1246
5003,2023-07-27,1219,217,1436
5003,2023-07-26,1127,431,1558
5003,2023-07-25,1178,313,1491
5003,2023-07-24,1291,271,1562
5003,2023-07-23,1393,327,1720
5003,2023-07-22,1565,362,1927
5003,2023-07-21,1263,297,1560
5003,2023-07-20,1004,298,1302
5003,2023-07-19,955,234,1189
5003,2023-07-18,1229,277,1506
5003,2023-07-17,854,222,1076
5003,2023-07-16,1055,247,1302
5003,2023-07-15,1240,285,1525
5003,2023-07-14,539,171,710
5003,2023-07-13,1014,250,1264
5003,2023-07-12,888,227,1115
5003,2023-07-11,1109,308,1417
5003,2023-07-10,573,220,793
5003,2023-07-09,1307,347,1654
5003,2023-07-08,1358,339,1697
5003,2023-07-07,1335,531,1866
5003,2023-07-06,1085,398,1483
5003,2023-07-05,1195,209,1404
5003,2023-07-04,732,2,734
5003,2023-07-03,1664,100,1764
5003,2023-07-02,1946,510,2456
5003,2023-07-01,1495,73,1568
5003,2023-06-30,979,13,992
5003,2023-06-29,836,1,837
5003,2023-06-28,997,0,997
5003,2023-06-27,193,0,193
5003,2023-06-26,696,0,696
5003,2023-06-25,1798,0,1798
5003,2023-06-24,273,0,273
5003,2023-06-23,641,105,746
5003,2023-06-22,611,139,750
5003,2023-06-21,880,169,1049
5003,2023-06-20,699,0,699
5003,2023-06-19,939,113,1052
5003,2023-06-18,1206,48,1254
5003,2023-06-17,228,5,233
5003,2023-06-16,680,0,680
5003,2023-06-15,606,37,643
5003,2023-06-14,528,0,528
5003,2023-06-13,445,0,445
5003,2023-06-12,538,0,538
5003,2023-06-11,881,1,882
5003,2023-06-10,958,2,960
5003,2023-06-09,438,0,438
5003,2023-06-08,438,0,438
5003,2023-06-07,395,0,395
5003,2023-06-06,437,0,437
5003,2023-06-05,98,0,98
5003,2023-06-04,153,0,153
5003,2023-06-03,147,0,147
5003,2023-06-02,477,0,477
5003,2023-06-01,407,106,513
5003,2023-05-31,430,142,572
5003,2023-05-30,443,75,518
5003,2023-05-29,777,44,821
5003,2023-05-28,1475,18,1493
5003,2023-05-27,1414,284,1698
5003,2023-05-26,500,195,695
5003,2023-05-25,211,95,306
5003,2023-05-24,297,129,426
5003,2023-05-23,318,155,473
5003,2023-05-22,319,90,409
5003,2023-05-21,656,148,804
5003,2023-05-20,322,81,403
5003,2023-05-19,302,86,388
5003,2023-05-18,189,89,278
5003,2023-05-17,157,75,232
5003,2023-05-16,286,98,384
5003,2023-05-15,269,85,354
5003,2023-05-14,459,113,572
5003,2023-05-13,653,141,794
5003,2023-05-12,262,89,351
5003,2023-05-11,250,102,352
5003,2023-05-10,228,121,349
5003,2023-05-09,176,88,264
5003,2023-05-08,251,97,348
5003,2023-05-07,350,85,435
5004_EB,2023-08-11,34,40,74
5004_EB,2023-08-10,38,39,77
5004_EB,2023-08-09,40,51,91
5004_EB,2023-08-08,23,47,70
5004_EB,2023-08-07,33,56,89
5004_EB,2023-08-06,39,35,74
5004_EB,2023-08-05,56,57,113
5004_EB,2023-08-04,46,43,89
5004_EB,2023-08-03,33,41,74
5004_EB,2023-08-02,33,44,77
5004_EB,2023-08-01,49,42,91
5004_EB,2023-07-31,33,53,86
5004_EB,2023-07-30,36,45,81
5004_EB,2023-07-29,38,35,73
5004_EB,2023-07-28,36,52,88
5004_EB,2023-07-27,47,52,99
5004_EB,2023-07-26,36,50,86
5004_EB,2023-07-25,40,46,86
5004_EB,2023-07-24,33,41,74
5004_EB,2023-07-23,28,50,78
5004_EB,2023-07-22,44,40,84
5004_EB,2023-07-21,47,64,111
5004_EB,2023-07-20,43,34,77
5004_EB,2023-07-19,35,49,84
5004_EB,2023-07-18,30,47,77
5004_EB,2023-07-17,37,41,78
5004_EB,2023-07-16,35,41,76
5004_EB,2023-07-15,29,49,78
5004_EB,2023-07-14,28,46,74
5004_EB,2023-07-13,37,61,98
5004_EB,2023-07-12,52,66,118
5004_EB,2023-07-11,33,42,75
5004_EB,2023-07-10,33,59,92
5004_EB,2023-07-09,28,54,82
5004_EB,2023-07-08,33,41,74
5004_EB,2023-07-07,32,45,77
5004_EB,2023-07-06,38,60,98
5004_EB,2023-07-05,48,56,104
5004_EB,2023-07-04,19,30,49
5004_EB,2023-07-03,41,37,78
5004_EB,2023-07-02,32,48,80
5004_EB,2023-07-01,28,29,57
5004_EB,2023-06-30,32,37,69
5004_EB,2023-06-29,33,42,75
5004_EB,2023-06-28,23,30,53
5004_EB,2023-06-27,23,32,55
5004_EB,2023-06-26,42,47,89
5004_EB,2023-06-25,35,61,96
5004_EB,2023-06-24,33,49,82
5004_EB,2023-06-23,38,47,85
5004_EB,2023-06-22,28,39,67
5004_EB,2023-06-21,42,31,73
5004_EB,2023-06-20,32,38,70
5004_EB,2023-06-19,38,49,87
5004_EB,2023-06-18,24,35,59
5004_EB,2023-06-17,17,25,42
5004_EB,2023-06-16,35,50,85
5004_EB,2023-06-15,39,40,79
5004_EB,2023-06-14,26,33,59
5004_EB,2023-06-13,23,44,67
5004_EB,2023-06-12,29,51,80
5004_EB,2023-06-11,25,41,66
5004_EB,2023-06-10,40,37,77
5004_EB,2023-06-09,27,30,57
5004_EB,2023-06-08,34,37,71
5004_EB,2023-06-07,17,35,52
5004_EB,2023-06-06,23,31,54
5004_EB,2023-06-05,15,27,42
5004_EB,2023-06-04,7,37,44
5004_EB,2023-06-03,19,32,51
5004_EB,2023-06-02,20,39,59
5004_EB,2023-06-01,22,39,61
5004_EB,2023-05-31,21,38,59
5004_EB,2023-05-30,21,33,54
5004_EB,2023-05-29,26,39,65
5004_EB,2023-05-28,21,47,68
5004_EB,2023-05-27,32,31,63
5004_EB,2023-05-26,17,38,55
5004_EB,2023-05-25,10,27,37
5004_EB,2023-05-24,17,29,46
5004_EB,2023-05-23,15,32,47
5004_EB,2023-05-22,14,31,45
5004_EB,2023-05-21,13,37,50
5004_EB,2023-05-20,6,27,33
5004_EB,2023-05-19,13,28,41
5004_EB,2023-05-18,17,34,51
5004_EB,2023-05-17,8,18,26
5004_EB,2023-05-16,9,27,36
5004_EB,2023-05-15,13,25,38
5004_EB,2023-05-14,14,37,51
5004_EB,2023-05-13,13,34,47
5004_EB,2023-05-12,17,26,43
5004_EB,2023-05-11,8,7,15
5004_NB,2023-08-11,64,48,112
5004_NB,2023-08-10,56,38,94
5004_NB,2023-08-09,56,42,98
5004_NB,2023-08-08,41,39,80
5004_NB,2023-08-07,54,56,110
5004_NB,2023-08-06,63,37,100
5004_NB,2023-08-05,63,46,109
5004_NB,2023-08-04,51,40,91
5004_NB,2023-08-03,58,48,106
5004_NB,2023-08-02,78,43,121
5004_NB,2023-08-01,49,38,87
5004_NB,2023-07-31,64,41,105
5004_NB,2023-07-30,45,30,75
5004_NB,2023-07-29,53,37,90
5004_NB,2023-07-28,64,44,108
5004_NB,2023-07-27,60,40,100
5004_NB,2023-07-26,70,36,106
5004_NB,2023-07-25,61,32,93
5004_NB,2023-07-24,60,50,110
5004_NB,2023-07-23,57,28,85
5004_NB,2023-07-22,86,49,135
5004_NB,2023-07-21,58,53,111
5004_NB,2023-07-20,64,39,103
5004_NB,2023-07-19,75,46,121
5004_NB,2023-07-18,66,41,107
5004_NB,2023-07-17,71,47,118
5004_NB,2023-07-16,51,37,88
5004_NB,2023-07-15,59,53,112
5004_NB,2023-07-14,54,50,104
5004_NB,2023-07-13,63,36,99
5004_NB,2023-07-12,66,55,121
5004_NB,2023-07-11,63,41,104
5004_NB,2023-07-10,53,52,105
5004_NB,2023-07-09,48,56,104
5004_NB,2023-07-08,59,40,99
5004_NB,2023-07-07,68,54,122
5004_NB,2023-07-06,82,47,129
5004_NB,2023-07-05,56,51,107
5004_NB,2023-07-04,41,26,67
5004_NB,2023-07-03,69,55,124
5004_NB,2023-07-02,54,40,94
5004_NB,2023-07-01,67,45,112
5004_NB,2023-06-30,54,53,107
5004_NB,2023-06-29,59,54,113
5004_NB,2023-06-28,52,49,101
5004_NB,2023-06-27,36,30,66
5004_NB,2023-06-26,56,55,111
5004_NB,2023-06-25,62,37,99
5004_NB,2023-06-24,56,54,110
5004_NB,2023-06-23,70,68,138
5004_NB,2023-06-22,46,40,86
5004_NB,2023-06-21,66,52,118
5004_NB,2023-06-20,53,56,109
5004_NB,2023-06-19,59,63,122
5004_NB,2023-06-18,48,32,80
5004_NB,2023-06-17,31,32,63
5004_NB,2023-06-16,47,55,102
5004_NB,2023-06-15,52,33,85
5004_NB,2023-06-14,44,44,88
5004_NB,2023-06-13,37,37,74
5004_NB,2023-06-12,49,48,97
5004_NB,2023-06-11,37,27,64
5004_NB,2023-06-10,43,44,87
5004_NB,2023-06-09,31,42,73
5004_NB,2023-06-08,40,52,92
5004_NB,2023-06-07,40,38,78
5004_NB,2023-06-06,40,42,82
5004_NB,2023-06-05,23,41,64
5004_NB,2023-06-04,30,33,63
5004_NB,2023-06-03,26,29,55
5004_NB,2023-06-02,40,34,74
5004_NB,2023-06-01,44,41,85
5004_NB,2023-05-31,32,42,74
5004_NB,2023-05-30,45,39,84
5004_NB,2023-05-29,36,38,74
5004_NB,2023-05-28,45,32,77
5004_NB,2023-05-27,37,47,84
5004_NB,2023-05-26,24,41,65
5004_NB,2023-05-25,30,37,67
5004_NB,2023-05-24,13,43,56
5004_NB,2023-05-23,23,42,65
5004_NB,2023-05-22,12,36,48
5004_NB,2023-05-21,26,32,58
5004_NB,2023-05-20,9,17,26
5004_NB,2023-05-19,15,31,46
5004_NB,2023-05-18,18,28,46
5004_NB,2023-05-17,23,23,46
5004_NB,2023-05-16,24,40,64
5004_NB,2023-05-15,22,27,49
5004_NB,2023-05-14,18,22,40
5004_NB,2023-05-13,27,24,51
5004_NB,2023-05-12,22,35,57
5004_NB,2023-05-11,17,17,34
5004_SB,2023-08-11,51,18,69
5004_SB,2023-08-10,20,9,29
5004_SB,2023-08-09,30,20,50
5004_SB,2023-08-08,21,12,33
5004_SB,2023-08-07,24,17,41
5004_SB,2023-08-06,40,7,47
5004_SB,2023-08-05,60,12,72
5004_SB,2023-08-04,24,15,39
5004_SB,2023-08-03,37,19,56
5004_SB,2023-08-02,41,20,61
5004_SB,2023-08-01,42,10,52
5004_SB,2023-07-31,29,10,39
5004_SB,2023-07-30,22,16,38
5004_SB,2023-07-29,33,10,43
5004_SB,2023-07-28,40,11,51
5004_SB,2023-07-27,20,16,36
5004_SB,2023-07-26,50,13,63
5004_SB,2023-07-25,34,15,49
5004_SB,2023-07-24,25,20,45
5004_SB,2023-07-23,20,17,37
5004_SB,2023-07-22,34,24,58
5004_SB,2023-07-21,31,18,49
5004_SB,2023-07-20,47,15,62
5004_SB,2023-07-19,38,18,56
5004_SB,2023-07-18,42,18,60
5004_SB,2023-07-17,29,13,42
5004_SB,2023-07-16,29,13,42
5004_SB,2023-07-15,27,10,37
5004_SB,2023-07-14,50,10,60
5004_SB,2023-07-13,36,14,50
5004_SB,2023-07-12,25,12,37
5004_SB,2023-07-11,47,26,73
5004_SB,2023-07-10,15,9,24
5004_SB,2023-07-09,36,18,54
5004_SB,2023-07-08,57,10,67
5004_SB,2023-07-07,41,13,54
5004_SB,2023-07-06,47,22,69
5004_SB,2023-07-05,39,18,57
5004_SB,2023-07-04,19,15,34
5004_SB,2023-07-03,40,21,61
5004_SB,2023-07-02,35,21,56
5004_SB,2023-07-01,37,11,48
5004_SB,2023-06-30,36,15,51
5004_SB,2023-06-29,46,17,63
5004_SB,2023-06-28,28,22,50
5004_SB,2023-06-27,24,16,40
5004_SB,2023-06-26,26,17,43
5004_SB,2023-06-25,24,19,43
5004_SB,2023-06-24,29,6,35
5004_SB,2023-06-23,51,16,67
5004_SB,2023-06-22,25,14,39
5004_SB,2023-06-21,44,20,64
5004_SB,2023-06-20,39,24,63
5004_SB,2023-06-19,44,14,58
5004_SB,2023-06-18,37,16,53
5004_SB,2023-06-17,40,9,49
5004_SB,2023-06-16,38,13,51
5004_SB,2023-06-15,26,20,46
5004_SB,2023-06-14,22,12,34
5004_SB,2023-06-13,22,20,42
5004_SB,2023-06-12,27,21,48
5004_SB,2023-06-11,25,16,41
5004_SB,2023-06-10,20,7,27
5004_SB,2023-06-09,18,13,31
5004_SB,2023-06-08,20,17,37
5004_SB,2023-06-07,22,15,37
5004_SB,2023-06-06,19,5,24
5004_SB,2023-06-05,23,12,35
5004_SB,2023-06-04,20,7,27
5004_SB,2023-06-03,18,14,32
5004_SB,2023-06-02,31,13,44
5004_SB,2023-06-01,20,12,32
5004_SB,2023-05-31,19,9,28
5004_SB,2023-05-30,26,11,37
5004_SB,2023-05-29,28,6,34
5004_SB,2023-05-28,30,9,39
5004_SB,2023-05-27,23,8,31
5004_SB,2023-05-26,13,7,20
5004_SB,2023-05-25,11,8,19
5004_SB,2023-05-24,11,6,17
5004_SB,2023-05-23,15,8,23
5004_SB,2023-05-22,13,4,17
5004_SB,2023-05-21,15,7,22
5004_SB,2023-05-20,10,5,15
5004_SB,2023-05-19,19,5,24
5004_SB,2023-05-18,15,2,17
5004_SB,2023-05-17,17,2,19
5004_SB,2023-05-16,15,5,20
5004_SB,2023-05-15,15,3,18
5004_SB,2023-05-14,15,3,18
5004_SB,2023-05-13,13,3,16
5004_SB,2023-05-12,10,7,17
5004_SB,2023-05-11,17,4,21
5004_WB,2023-08-11,20,17,37
5004_WB,2023-08-10,41,7,48
5004_WB,2023-08-09,36,16,52
5004_WB,2023-08-08,15,11,26
5004_WB,2023-08-07,19,8,27
5004_WB,2023-08-06,33,9,42
5004_WB,2023-08-05,37,14,51
5004_WB,2023-08-04,33,6,39
5004_WB,2023-08-03,38,15,53
5004_WB,2023-08-02,45,25,70
5004_WB,2023-08-01,52,13,65
5004_WB,2023-07-31,30,12,42
5004_WB,2023-07-30,49,12,61
5004_WB,2023-07-29,29,10,39
5004_WB,2023-07-28,31,8,39
5004_WB,2023-07-27,39,18,57
5004_WB,2023-07-26,57,13,70
5004_WB,2023-07-25,53,15,68
5004_WB,2023-07-24,27,15,42
5004_WB,2023-07-23,26,14,40
5004_WB,2023-07-22,43,12,55
5004_WB,2023-07-21,42,14,56
5004_WB,2023-07-20,56,14,70
5004_WB,2023-07-19,45,20,65
5004_WB,2023-07-18,33,11,44
5004_WB,2023-07-17,42,11,53
5004_WB,2023-07-16,27,16,43
5004_WB,2023-07-15,33,16,49
5004_WB,2023-07-14,41,14,55
5004_WB,2023-07-13,16,13,29
5004_WB,2023-07-12,33,10,43
5004_WB,2023-07-11,33,16,49
5004_WB,2023-07-10,15,10,25
5004_WB,2023-07-09,28,7,35
5004_WB,2023-07-08,19,17,36
5004_WB,2023-07-07,37,20,57
5004_WB,2023-07-06,42,12,54
5004_WB,2023-07-05,49,12,61
5004_WB,2023-07-04,12,5,17
5004_WB,2023-07-03,19,10,29
5004_WB,2023-07-02,34,17,51
5004_WB,2023-07-01,35,10,45
5004_WB,2023-06-30,18,11,29
5004_WB,2023-06-29,23,8,31
5004_WB,2023-06-28,19,18,37
5004_WB,2023-06-27,19,18,37
5004_WB,2023-06-26,28,13,41
5004_WB,2023-06-25,39,7,46
5004_WB,2023-06-24,22,3,25
5004_WB,2023-06-23,32,15,47
5004_WB,2023-06-22,30,11,41
5004_WB,2023-06-21,36,8,44
5004_WB,2023-06-20,29,18,47
5004_WB,2023-06-19,39,7,46
5004_WB,2023-06-18,27,5,32
5004_WB,2023-06-17,6,3,9
5004_WB,2023-06-16,18,6,24
5004_WB,2023-06-15,39,14,53
5004_WB,2023-06-14,18,6,24
5004_WB,2023-06-13,16,17,33
5004_WB,2023-06-12,6,14,20
5004_WB,2023-06-11,20,8,28
5004_WB,2023-06-10,33,10,43
5004_WB,2023-06-09,11,12,23
5004_WB,2023-06-08,19,29,48
5004_WB,2023-06-07,21,15,36
5004_WB,2023-06-06,15,7,22
5004_WB,2023-06-05,18,13,31
5004_WB,2023-06-04,10,9,19
5004_WB,2023-06-03,22,14,36
5004_WB,2023-06-02,18,14,32
5004_WB,2023-06-01,22,8,30
5004_WB,2023-05-31,7,7,14
5004_WB,2023-05-30,16,7,23
5004_WB,2023-05-29,21,7,28
5004_WB,2023-05-28,10,6,16
5004_WB,2023-05-27,28,7,35
5004_WB,2023-05-26,15,8,23
5004_WB,2023-05-25,13,12,25
5004_WB,2023-05-24,4,3,7
5004_WB,2023-05-23,11,3,14
5004_WB,2023-05-22,9,3,12
5004_WB,2023-05-21,13,4,17
5004_WB,2023-05-20,3,4,7
5004_WB,2023-05-19,7,4,11
5004_WB,2023-05-18,8,3,11
5004_WB,2023-05-17,13,2,15
5004_WB,2023-05-16,10,8,18
5004_WB,2023-05-15,12,2,14
5004_WB,2023-05-14,4,8,12
5004_WB,2023-05-13,13,4,17
5004_WB,2023-05-12,7,5,12
5004_WB,2023-05-11,12,2,14
6003_EB,2023-08-11,0,2485,2485
6003_EB,2023-08-10,0,1948,1948
6003_EB,2023-08-09,0,2084,2084
6003_EB,2023-08-08,0,1516,1516
6003_EB,2023-08-07,0,2084,2084
6003_EB,2023-08-06,0,2231,2231
6003_EB,2023-08-05,0,2977,2977
6003_EB,2023-08-04,0,2017,2017
6003_EB,2023-08-03,0,2196,2196
6003_EB,2023-08-02,0,2894,2894
6003_EB,2023-08-01,0,2616,2616
6003_EB,2023-07-31,0,2044,2044
6003_EB,2023-07-29,0,2033,2033
6003_EB,2023-07-28,0,2292,2292
6003_EB,2023-07-27,0,1626,1626
6003_EB,2023-07-26,0,1865,1865
6003_EB,2023-07-25,0,1945,1945
6003_EB,2023-07-24,0,2086,2086
6003_EB,2023-07-23,0,2098,2098
6003_EB,2023-07-22,0,2198,2198
6003_EB,2023-07-21,0,2600,2600
6003_EB,2023-07-20,0,2555,2555
6003_EB,2023-07-19,0,2784,2784
6003_EB,2023-07-18,0,2439,2439
6003_EB,2023-07-17,0,1730,1730
6003_EB,2023-07-16,0,994,994
6003_EB,2023-07-15,0,2763,2763
6003_EB,2023-07-14,0,2123,2123
6003_EB,2023-07-13,0,2419,2419
6003_EB,2023-07-12,0,2121,2121
6003_EB,2023-07-11,0,1708,1708
6003_EB,2023-07-10,0,1168,1168
6003_EB,2023-07-09,0,2459,2459
6003_EB,2023-07-08,0,2738,2738
6003_EB,2023-07-07,0,2124,2124
6003_EB,2023-07-06,0,1874,1874
6003_EB,2023-07-05,0,1659,1659
6003_EB,2023-07-04,0,2695,2695
6003_EB,2023-07-03,0,2241,2241
6003_EB,2023-07-02,0,2014,2014
6003_EB,2023-07-01,0,2060,2060
6003_EB,2023-06-30,0,2235,2235
6003_EB,2023-06-29,0,2140,2140
6003_EB,2023-06-28,0,1524,1524
6003_EB,2023-06-27,0,2043,2043
6003_EB,2023-06-26,0,1230,1230
6003_EB,2023-06-25,0,1929,1929
6003_EB,2023-06-24,0,1782,1782
6003_EB,2023-06-23,0,1959,1959
6003_EB,2023-06-22,0,2526,2526
6003_EB,2023-06-21,0,2550,2550
6003_EB,2023-06-20,0,2281,2281
6003_EB,2023-06-19,0,2205,2205
6003_EB,2023-06-18,0,2818,2818
6003_EB,2023-06-17,0,1784,1784
6003_EB,2023-06-16,0,1932,1932
6003_EB,2023-06-15,0,2212,2212
6003_EB,2023-06-14,0,1803,1803
6003_EB,2023-06-13,0,1999,1999
6003_EB,2023-06-12,0,1730,1730
6003_EB,2023-06-11,0,2566,2566
6003_EB,2023-06-10,0,2688,2688
6003_EB,2023-06-09,0,1737,1737
6003_EB,2023-06-08,0,2883,2883
6003_EB,2023-06-07,0,1837,1837
6003_EB,2023-06-06,0,2121,2121
